FILE_PATH;ORIG_CLASSES;GAUSS_SSIM;GAUSS_CLASSES;BLUR_SSIM;BLUR_CLASSES;GRAYSCALE_SSIM;GRAYSCALE_CLASSES;NEGATIVE_SSIM;NEGATIVE_CLASSES;ZOOM_SSIM;ZOOM_CLASSES
imagenette2/train/n01440764/n01440764_12523.JPEG;[['tench', 'n01440764', 99.78739023208618], ['coho', 'n02536864', 0.07081457297317684], ['barracouta', 'n02514041', 0.06525169010274112], ['crayfish', 'n01985128', 0.0586637353990227], ['reel', 'n04067472', 0.009387030877405778]];35.97241012125035;[['cougar', 'n02125311', 48.33820462226868], ['wallaby', 'n01877812', 21.959371864795685], ['hog', 'n02395406', 5.8326106518507], ['lion', 'n02129165', 4.834822937846184], ['red_fox', 'n02119022', 3.935030475258827]];57.74379642218038;[['squirrel_monkey', 'n02494079', 18.35097372531891], ['tench', 'n01440764', 11.463415622711182], ['stinkhorn', 'n13040303', 7.4253179132938385], ['ear', 'n13133613', 5.466310679912567], ['wallaby', 'n01877812', 4.0452610701322556]];96.83941006555918;[['tench', 'n01440764', 90.98571538925171], ['crayfish', 'n01985128', 5.404981970787048], ['common_iguana', 'n01677366', 0.8056106045842171], ['platypus', 'n01873310', 0.39985422044992447], ['artichoke', 'n07718747', 0.2967867534607649]];-62.4399287044501;[['cardoon', 'n07730033', 77.05981135368347], ['artichoke', 'n07718747', 10.718858987092972], ['fountain', 'n03388043', 1.708526723086834], ['cabbage_butterfly', 'n02280649', 1.641913689672947], ['common_iguana', 'n01677366', 1.4080197550356388]];6.496591778357226;[['tench', 'n01440764', 71.06669545173645], ['barracouta', 'n02514041', 15.215608477592468], ['coho', 'n02536864', 5.085631832480431], ['conch', 'n01943899', 1.8349317833781242], ['ear', 'n13133613', 0.8844231255352497]]
imagenette2/train/n01440764/n01440764_12498.JPEG;[['tench', 'n01440764', 99.58686828613281], ['triceratops', 'n01704323', 0.05167855997569859], ['barracouta', 'n02514041', 0.0499288085848093], ['armadillo', 'n02454379', 0.04825910145882517], ['wild_boar', 'n02396427', 0.03487560898065567]];26.161877846694637;[['wombat', 'n01883070', 65.06484150886536], ['jellyfish', 'n01910747', 7.536450773477554], ['warthog', 'n02397096', 3.4161344170570374], ['hog', 'n02395406', 3.3591460436582565], ['chow', 'n02112137', 2.4481860920786858]];58.6615004430633;[['tench', 'n01440764', 62.510520219802856], ['wild_boar', 'n02396427', 13.300932943820953], ['sloth_bear', 'n02134418', 3.8245070725679398], ['wombat', 'n01883070', 3.8156654685735703], ['American_black_bear', 'n02133161', 3.3577021211385727]];95.44482790110916;[['hog', 'n02395406', 41.57100319862366], ['tench', 'n01440764', 21.44363671541214], ['warthog', 'n02397096', 9.805373847484589], ['wild_boar', 'n02396427', 7.038266211748123], ['armadillo', 'n02454379', 4.421179369091988]];-56.10188949748608;[['gorilla', 'n02480855', 50.6386935710907], ['howler_monkey', 'n02492660', 13.442112505435944], ['bloodhound', 'n02088466', 9.848378598690033], ['orangutan', 'n02480495', 9.349055588245392], ['Afghan_hound', 'n02088094', 3.257380798459053]];18.1346155474747;[['tench', 'n01440764', 99.33744072914124], ['wild_boar', 'n02396427', 0.38978452794253826], ['hog', 'n02395406', 0.08119674166664481], ['warthog', 'n02397096', 0.04700642894022167], ['wombat', 'n01883070', 0.03076275170315057]]
imagenette2/train/n01440764/n01440764_12494.JPEG;[['tench', 'n01440764', 99.7434675693512], ['barracouta', 'n02514041', 0.23328501265496016], ['goldfish', 'n01443537', 0.010117233614437282], ['gar', 'n02641379', 0.0021937388737569563], ['eel', 'n02526121', 0.0018089742297888733]];13.91334020335591;[['tench', 'n01440764', 98.67014288902283], ['barracouta', 'n02514041', 0.7257918827235699], ['goldfish', 'n01443537', 0.1703804824501276], ['eel', 'n02526121', 0.07504262612201273], ['puffer', 'n02655020', 0.03300029784440994]];75.3855653435239;[['tench', 'n01440764', 99.96829032897949], ['barracouta', 'n02514041', 0.028909402317367494], ['goldfish', 'n01443537', 0.0010957959602819756], ['coho', 'n02536864', 0.0003289140522610978], ['eel', 'n02526121', 0.00028694116736005526]];93.70121702138695;[['tench', 'n01440764', 99.05598759651184], ['barracouta', 'n02514041', 0.8620516397058964], ['coho', 'n02536864', 0.05419287481345236], ['reel', 'n04067472', 0.014240435848478228], ['eel', 'n02526121', 0.005361995499697514]];-12.871189391302554;[['ice_bear', 'n02134084', 12.261029332876205], ['reel', 'n04067472', 9.793055057525635], ['puffer', 'n02655020', 6.958113610744476], ['barracouta', 'n02514041', 6.5050579607486725], ['mask', 'n03724870', 2.388915792107582]];26.594589006886736;[['tench', 'n01440764', 99.79720711708069], ['barracouta', 'n02514041', 0.18999369349330664], ['eel', 'n02526121', 0.0033301424991805106], ['gar', 'n02641379', 0.0028348935302346945], ['coho', 'n02536864', 0.0013317907360033132]]
imagenette2/train/n01440764/n01440764_12468.JPEG;[['tench', 'n01440764', 99.87875819206238], ['barracouta', 'n02514041', 0.07386885117739439], ['coho', 'n02536864', 0.029460102086886764], ['sturgeon', 'n02640242', 0.007220954285003245], ['gar', 'n02641379', 0.0027373613193049096]];19.2638066257878;[['jigsaw_puzzle', 'n03598930', 13.107769191265106], ['Chesapeake_Bay_retriever', 'n02099849', 7.235387712717056], ['vizsla', 'n02100583', 5.994904413819313], ['snorkel', 'n04251144', 5.286054313182831], ['mountain_bike', 'n03792782', 5.030933395028114]];72.15852533385765;[['tench', 'n01440764', 99.98517036437988], ['barracouta', 'n02514041', 0.012768858869094402], ['coho', 'n02536864', 0.001156174585048575], ['sturgeon', 'n02640242', 0.0005311101176630473], ['reel', 'n04067472', 0.0001835693183238618]];95.33687395587911;[['coho', 'n02536864', 72.8393018245697], ['tench', 'n01440764', 17.77075082063675], ['barracouta', 'n02514041', 6.364985555410385], ['sturgeon', 'n02640242', 1.0349777527153492], ['reel', 'n04067472', 0.6767970975488424]];-28.54446953016448;[['snorkel', 'n04251144', 18.24702024459839], ['leatherback_turtle', 'n01665541', 12.375185638666153], ['gasmask', 'n03424325', 10.604111850261688], ['pinwheel', 'n03944341', 9.736821800470352], ['mask', 'n03724870', 3.7020795047283173]];21.620644227465167;[['tench', 'n01440764', 99.97860789299011], ['barracouta', 'n02514041', 0.019525022071320564], ['coho', 'n02536864', 0.000784790790930856], ['gar', 'n02641379', 0.0005118335593579104], ['sturgeon', 'n02640242', 0.00021494058728421805]]
imagenette2/train/n01440764/n01440764_1245.JPEG;[['tench', 'n01440764', 97.22731113433838], ['scuba_diver', 'n10565667', 1.5957392752170563], ['rock_beauty', 'n02606052', 0.3994639962911606], ['goldfish', 'n01443537', 0.20516496151685715], ['barracouta', 'n02514041', 0.17652908572927117]];13.516529115569211;[['loggerhead', 'n01664065', 25.622135400772095], ['scuba_diver', 'n10565667', 15.37482738494873], ['brain_coral', 'n01917289', 10.439812391996384], ['coral_reef', 'n09256479', 4.627088829874992], ['puffer', 'n02655020', 3.697274625301361]];90.26628510990913;[['tench', 'n01440764', 77.01898217201233], ['rock_beauty', 'n02606052', 5.394276604056358], ['scuba_diver', 'n10565667', 3.4013718366622925], ['puffer', 'n02655020', 2.608165889978409], ['goldfish', 'n01443537', 2.144915610551834]];94.86515044746268;[['scuba_diver', 'n10565667', 51.03389024734497], ['tench', 'n01440764', 27.035972476005554], ['loggerhead', 'n01664065', 8.464274555444717], ['barracouta', 'n02514041', 1.9179336726665497], ['dugong', 'n02074367', 1.2385143898427486]];25.99206458551671;[['puffer', 'n02655020', 10.058736801147461], ['electric_ray', 'n01496331', 8.068036288022995], ['gasmask', 'n03424325', 7.973933964967728], ['piggy_bank', 'n03935335', 7.194923609495163], ['isopod', 'n01990800', 4.451748728752136]];52.318504811064;[['tench', 'n01440764', 99.70409274101257], ['puffer', 'n02655020', 0.11809732532128692], ['rock_beauty', 'n02606052', 0.07648351020179689], ['barracouta', 'n02514041', 0.04296936385799199], ['goldfish', 'n01443537', 0.03644002717919648]]
imagenette2/train/n01440764/n01440764_12446.JPEG;[['tench', 'n01440764', 99.96169805526733], ['barracouta', 'n02514041', 0.024887258769012988], ['sturgeon', 'n02640242', 0.009081501048058271], ['coho', 'n02536864', 0.0021947531422483735], ['terrapin', 'n01667778', 0.0006938576916581951]];30.903173760857317;[['tench', 'n01440764', 41.50344431400299], ['Old_English_sheepdog', 'n02105641', 4.822332412004471], ['dugong', 'n02074367', 3.4799210727214813], ['loggerhead', 'n01664065', 3.1114714220166206], ['clumber', 'n02101556', 2.947660908102989]];70.6544151557633;[['tench', 'n01440764', 99.97226595878601], ['barracouta', 'n02514041', 0.026042104582302272], ['coho', 'n02536864', 0.0003560402547009289], ['platypus', 'n01873310', 0.00017495282236268395], ['goldfish', 'n01443537', 0.00015884609183558496]];96.54802948418032;[['tench', 'n01440764', 51.60297155380249], ['terrapin', 'n01667778', 14.489760994911194], ['sturgeon', 'n02640242', 12.622116506099701], ['fountain', 'n03388043', 10.456689447164536], ['mushroom', 'n07734744', 2.0178424194455147]];-40.64489634878046;[['television', 'n04404412', 10.576346516609192], ['fountain', 'n03388043', 7.063090056180954], ['hoopskirt', 'n03534580', 6.019711866974831], ['gown', 'n03450230', 5.773137137293816], ['mask', 'n03724870', 5.543543770909309]];21.27514444711699;[['tench', 'n01440764', 99.96637105941772], ['barracouta', 'n02514041', 0.022762970183975995], ['sturgeon', 'n02640242', 0.005180165317142382], ['coho', 'n02536864', 0.0007083388027240289], ['sulphur-crested_cockatoo', 'n01819313', 0.00046667219066875987]]
imagenette2/train/n01440764/n01440764_1244.JPEG;[['tench', 'n01440764', 99.96325969696045], ['coho', 'n02536864', 0.022798999270889908], ['barracouta', 'n02514041', 0.013340481382329017], ['reel', 'n04067472', 0.00023200914256449323], ['gar', 'n02641379', 0.00016857998161867727]];27.57701679793822;[['tench', 'n01440764', 84.99301075935364], ['coho', 'n02536864', 7.904903590679169], ['barracouta', 'n02514041', 1.6252346336841583], ['sturgeon', 'n02640242', 0.7056981325149536], ['king_crab', 'n01981276', 0.7046106737107038]];88.06063919074853;[['tench', 'n01440764', 99.97188448905945], ['barracouta', 'n02514041', 0.016045912343543023], ['coho', 'n02536864', 0.011742417700588703], ['reel', 'n04067472', 0.00011280515082034981], ['gar', 'n02641379', 0.00011004909765688353]];92.01325228463428;[['coho', 'n02536864', 69.34109330177307], ['tench', 'n01440764', 30.421361327171326], ['barracouta', 'n02514041', 0.1981718698516488], ['gar', 'n02641379', 0.035408345866017044], ['reel', 'n04067472', 0.002651526483532507]];-13.447531657717294;[['fountain', 'n03388043', 25.20868182182312], ['poncho', 'n03980874', 7.932721823453903], ['jersey', 'n03595614', 7.389544695615768], ['kimono', 'n03617480', 6.160720810294151], ['coral_reef', 'n09256479', 2.6856735348701477]];36.78215251433908;[['tench', 'n01440764', 99.83443021774292], ['coho', 'n02536864', 0.0948574801441282], ['barracouta', 'n02514041', 0.05569107597693801], ['gar', 'n02641379', 0.004210490078548901], ['American_lobster', 'n01983481', 0.0033197164157172665]]
imagenette2/train/n01440764/n01440764_12435.JPEG;[['tench', 'n01440764', 99.99091625213623], ['barracouta', 'n02514041', 0.007460032065864652], ['jackfruit', 'n07754684', 0.0015256093320203945], ['gar', 'n02641379', 2.2971208579747326e-05], ['reel', 'n04067472', 2.156930776209265e-05]];49.754398472379954;[['tench', 'n01440764', 82.88797736167908], ['jigsaw_puzzle', 'n03598930', 2.9043059796094894], ['poncho', 'n03980874', 2.3959076032042503], ['sturgeon', 'n02640242', 1.6261382028460503], ['barracouta', 'n02514041', 1.562455203384161]];51.26089977542626;[['tench', 'n01440764', 99.99504089355469], ['barracouta', 'n02514041', 0.004552006794256158], ['jackfruit', 'n07754684', 0.00011631783536358853], ['coho', 'n02536864', 0.0001152485424427141], ['sturgeon', 'n02640242', 9.412952977072564e-05]];95.74756634362575;[['tench', 'n01440764', 80.58343529701233], ['armadillo', 'n02454379', 16.758494079113007], ['badger', 'n02447366', 0.7375945337116718], ['jackfruit', 'n07754684', 0.2649502130225301], ['wombat', 'n01883070', 0.22576022893190384]];-52.29424479365796;[['gasmask', 'n03424325', 67.9929256439209], ['mask', 'n03724870', 7.4021413922309875], ['vestment', 'n04532106', 6.596259027719498], ['fountain', 'n03388043', 6.33048340678215], ['oxygen_mask', 'n03868863', 2.1930119022727013]];13.218257698883834;[['tench', 'n01440764', 99.9929666519165], ['barracouta', 'n02514041', 0.006165006925584748], ['coho', 'n02536864', 0.00032153593565453775], ['jackfruit', 'n07754684', 0.00011855436241603456], ['sturgeon', 'n02640242', 7.198356684057217e-05]]
imagenette2/train/n01440764/n01440764_12433.JPEG;[['tench', 'n01440764', 99.96724128723145], ['barracouta', 'n02514041', 0.016708456678315997], ['platypus', 'n01873310', 0.0038718000723747537], ['American_lobster', 'n01983481', 0.0019953102309955284], ['coho', 'n02536864', 0.0019131044609821402]];27.35111077600414;[['tench', 'n01440764', 99.34704303741455], ['coho', 'n02536864', 0.25291021447628736], ['barracouta', 'n02514041', 0.06326452712528408], ['assault_rifle', 'n02749479', 0.036635532160289586], ['platypus', 'n01873310', 0.03305405844002962]];86.89978219793262;[['tench', 'n01440764', 99.99773502349854], ['barracouta', 'n02514041', 0.000728253098714049], ['platypus', 'n01873310', 0.0006656384357484058], ['coho', 'n02536864', 0.000212226586882025], ['rock_crab', 'n01978455', 0.00011108626267741784]];97.35525115818308;[['tench', 'n01440764', 97.3777711391449], ['platypus', 'n01873310', 2.135124057531357], ['American_lobster', 'n01983481', 0.1328986487351358], ['rock_crab', 'n01978455', 0.08381540537811816], ['coho', 'n02536864', 0.06475870031863451]];2.559860174940927;[['oxygen_mask', 'n03868863', 46.73701524734497], ['gasmask', 'n03424325', 9.201107174158096], ['koala', 'n01882714', 7.319273799657822], ['isopod', 'n01990800', 2.5362463667988777], ['hammerhead', 'n01494475', 2.481292746961117]];37.721420976340106;[['tench', 'n01440764', 99.9915361404419], ['barracouta', 'n02514041', 0.006254970503505319], ['coho', 'n02536864', 0.001430276552127907], ['gar', 'n02641379', 0.0004090630682185292], ['sturgeon', 'n02640242', 0.00021009902866353514]]
imagenette2/train/n01440764/n01440764_12423.JPEG;[['tench', 'n01440764', 99.9997615814209], ['barracouta', 'n02514041', 0.00023168540792539716], ['coho', 'n02536864', 3.6868506470000284e-06], ['squirrel_monkey', 'n02494079', 1.1806469579767054e-06], ['reel', 'n04067472', 8.726458666785675e-07]];34.43099643701435;[['tench', 'n01440764', 96.32245302200317], ['stingray', 'n01498041', 1.6522377729415894], ['electric_ray', 'n01496331', 0.3306653583422303], ['grey_fox', 'n02120505', 0.24785993155092], ['sturgeon', 'n02640242', 0.15325599815696478]];30.33116344532673;[['tench', 'n01440764', 99.99845027923584], ['axolotl', 'n01632777', 0.00018669397832127288], ['barracouta', 'n02514041', 0.0001445543148292927], ['caldron', 'n02939185', 0.00011612074786171434], ['bullfrog', 'n01641577', 6.64012247852952e-05]];97.14697028475695;[['tench', 'n01440764', 99.91739392280579], ['barracouta', 'n02514041', 0.047855396405793726], ['coho', 'n02536864', 0.031360104912891984], ['gar', 'n02641379', 0.0013439486792776734], ['reel', 'n04067472', 0.0008413761861447711]];-60.54049391981794;[['wild_boar', 'n02396427', 20.347119867801666], ['jigsaw_puzzle', 'n03598930', 17.32189804315567], ['stole', 'n04325704', 6.045287847518921], ['tench', 'n01440764', 5.4063476622104645], ['hog', 'n02395406', 2.843843027949333]];7.519102753863629;[['tench', 'n01440764', 99.9974250793457], ['barracouta', 'n02514041', 0.0025103732696152292], ['coho', 'n02536864', 5.081932954453805e-05], ['gar', 'n02641379', 4.876648063145694e-06], ['puffer', 'n02655020', 2.4693575184642214e-06]]
imagenette2/train/n01440764/n01440764_12405.JPEG;[['tench', 'n01440764', 99.06287789344788], ['bullfrog', 'n01641577', 0.4430458415299654], ['platypus', 'n01873310', 0.3373116487637162], ['reel', 'n04067472', 0.04231999919284135], ['tailed_frog', 'n01644900', 0.022987689590081573]];41.678306215420996;[['tench', 'n01440764', 96.44302725791931], ['platypus', 'n01873310', 1.762232556939125], ['bullfrog', 'n01641577', 0.2928356407210231], ['stingray', 'n01498041', 0.2220525871962309], ['wallaby', 'n01877812', 0.15328943263739347]];48.1632923897969;[['tench', 'n01440764', 99.32616353034973], ['bullfrog', 'n01641577', 0.29718982987105846], ['platypus', 'n01873310', 0.18697696505114436], ['tailed_frog', 'n01644900', 0.024488457711413503], ['reel', 'n04067472', 0.022959758643992245]];94.56689718642778;[['tench', 'n01440764', 98.85949492454529], ['platypus', 'n01873310', 0.5661722272634506], ['reel', 'n04067472', 0.2835117978975177], ['barracouta', 'n02514041', 0.16877463785931468], ['coho', 'n02536864', 0.08208031067624688]];-69.73063939584986;[['cardoon', 'n07730033', 61.417871713638306], ['bee', 'n02206856', 10.666456073522568], ['cabbage_butterfly', 'n02280649', 3.5976897925138474], ['feather_boa', 'n03325584', 3.002217598259449], ['ground_beetle', 'n02167151', 1.9736925140023232]];8.053467744138109;[['tench', 'n01440764', 99.97146725654602], ['barracouta', 'n02514041', 0.008817840716801584], ['bullfrog', 'n01641577', 0.008177958807209507], ['mud_turtle', 'n01667114', 0.003660186121123843], ['platypus', 'n01873310', 0.0025897392333718017]]
imagenette2/train/n01440764/n01440764_12388.JPEG;[['tench', 'n01440764', 99.96734857559204], ['barracouta', 'n02514041', 0.03213574236724526], ['gar', 'n02641379', 0.0002449170779073029], ['jackfruit', 'n07754684', 0.0001334030116595386], ['coho', 'n02536864', 3.443598188823671e-05]];23.966756484392874;[['tench', 'n01440764', 99.2566466331482], ['loggerhead', 'n01664065', 0.16128827119246125], ['barracouta', 'n02514041', 0.06697431090287864], ['coho', 'n02536864', 0.06064986810088158], ['stingray', 'n01498041', 0.05855624913237989]];61.15554722182473;[['tench', 'n01440764', 99.99058246612549], ['barracouta', 'n02514041', 0.008213133696699515], ['jackfruit', 'n07754684', 0.00020126751678617438], ['bolete', 'n13054560', 0.00018628625184646808], ['gar', 'n02641379', 0.00012270522802282358]];95.86807112530259;[['tench', 'n01440764', 99.41996335983276], ['barracouta', 'n02514041', 0.5666432436555624], ['coho', 'n02536864', 0.008647093636682257], ['gar', 'n02641379', 0.0008174072718247771], ['reel', 'n04067472', 0.0005326250175130554]];-46.648658891003144;[['puffer', 'n02655020', 19.782252609729767], ['barracouta', 'n02514041', 12.191851437091827], ['fountain', 'n03388043', 12.07357719540596], ['goldfish', 'n01443537', 6.3926078379154205], ['tench', 'n01440764', 6.169097498059273]];15.170670049167958;[['tench', 'n01440764', 99.9789297580719], ['barracouta', 'n02514041', 0.020840574870817363], ['gar', 'n02641379', 0.00010419456657473347], ['coho', 'n02536864', 4.516087130923552e-05], ['sturgeon', 'n02640242', 4.0876477669371525e-05]]
imagenette2/train/n01440764/n01440764_12384.JPEG;[['tench', 'n01440764', 44.51030194759369], ['American_lobster', 'n01983481', 6.461179256439209], ['banana', 'n07753592', 4.822404682636261], ['ear', 'n13133613', 4.053932800889015], ['terrapin', 'n01667778', 2.844790369272232]];25.985062151866273;[['mortar', 'n03786901', 17.372600734233856], ['hammerhead', 'n01494475', 6.886346638202667], ['ear', 'n13133613', 6.595572084188461], ['plunger', 'n03970156', 5.732182413339615], ['spindle', 'n04277352', 5.601143091917038]];75.51330172445036;[['terrapin', 'n01667778', 19.80132758617401], ['hornbill', 'n01829413', 8.565111458301544], ['loggerhead', 'n01664065', 4.465620592236519], ['ear', 'n13133613', 3.0339036136865616], ['leatherback_turtle', 'n01665541', 2.5006599724292755]];98.14475679502642;[['bathtub', 'n02808440', 9.418341517448425], ['conch', 'n01943899', 9.280701726675034], ['curly-coated_retriever', 'n02099429', 4.636712372303009], ['great_white_shark', 'n01484850', 4.485907033085823], ['tub', 'n04493381', 4.322482645511627]];-34.26228590763996;[['hammerhead', 'n01494475', 62.27678656578064], ['sturgeon', 'n02640242', 14.665530622005463], ['barracouta', 'n02514041', 2.8734812512993813], ['mixing_bowl', 'n03775546', 1.8641941249370575], ['coho', 'n02536864', 1.7233092337846756]];16.843493188389928;[['tench', 'n01440764', 99.81535077095032], ['barracouta', 'n02514041', 0.10543691460043192], ['ear', 'n13133613', 0.02781586954370141], ['bolete', 'n13054560', 0.007200290565378964], ['eel', 'n02526121', 0.005992116712150164]]
imagenette2/train/n01440764/n01440764_12339.JPEG;[['tench', 'n01440764', 99.75257515907288], ['barracouta', 'n02514041', 0.22320449352264404], ['coho', 'n02536864', 0.005677505032508634], ['gar', 'n02641379', 0.004465228994376957], ['stingray', 'n01498041', 0.0013378309631661978]];17.193753802285407;[['tench', 'n01440764', 34.226179122924805], ['wild_boar', 'n02396427', 24.45848137140274], ['armadillo', 'n02454379', 13.556371629238129], ['hog', 'n02395406', 5.507855117321014], ['tusker', 'n01871265', 4.472041502594948]];58.320969817598936;[['tench', 'n01440764', 99.98177886009216], ['barracouta', 'n02514041', 0.012120776227675378], ['eel', 'n02526121', 0.0008153237104124855], ['vizsla', 'n02100583', 0.00040605145841254853], ['slug', 'n01945685', 0.00039506198845629115]];95.57198553937671;[['tench', 'n01440764', 78.30251455307007], ['barracouta', 'n02514041', 12.178314477205276], ['coho', 'n02536864', 5.113806203007698], ['gar', 'n02641379', 0.7924169301986694], ['armadillo', 'n02454379', 0.709135364741087]];-39.340512622384644;[['puffer', 'n02655020', 76.79848670959473], ['tray', 'n04476259', 7.627357542514801], ['stingray', 'n01498041', 6.973273307085037], ['electric_ray', 'n01496331', 3.886447846889496], ['mask', 'n03724870', 0.5707493983209133]];22.58628155002855;[['tench', 'n01440764', 99.96412992477417], ['barracouta', 'n02514041', 0.024426516029052436], ['coho', 'n02536864', 0.0052201889047864825], ['eel', 'n02526121', 0.0007228060439956607], ['stingray', 'n01498041', 0.0006188232873682864]]
imagenette2/train/n01440764/n01440764_12329.JPEG;[['tench', 'n01440764', 99.56133365631104], ['barracouta', 'n02514041', 0.41274125687777996], ['coho', 'n02536864', 0.015021229046396911], ['gar', 'n02641379', 0.007470963464584202], ['reel', 'n04067472', 0.002136400325980503]];36.51859494953661;[['tench', 'n01440764', 99.48694705963135], ['barracouta', 'n02514041', 0.20381619688123465], ['coho', 'n02536864', 0.10791333625093102], ['gar', 'n02641379', 0.04254755622241646], ['ear', 'n13133613', 0.04236389941070229]];43.95456175096972;[['tench', 'n01440764', 99.98018145561218], ['barracouta', 'n02514041', 0.01188276000902988], ['coho', 'n02536864', 0.003599083356675692], ['gar', 'n02641379', 0.002258247695863247], ['sturgeon', 'n02640242', 0.0003632349717008765]];95.25287720735648;[['tench', 'n01440764', 66.79013967514038], ['coho', 'n02536864', 26.636186242103577], ['barracouta', 'n02514041', 5.952548235654831], ['gar', 'n02641379', 0.2677084878087044], ['reel', 'n04067472', 0.1273906324058771]];-59.92093245227148;[['coho', 'n02536864', 26.02503001689911], ['water_bottle', 'n04557648', 23.97903949022293], ['barracouta', 'n02514041', 14.793583750724792], ['gar', 'n02641379', 12.784406542778015], ['sturgeon', 'n02640242', 3.1269658356904984]];7.581584057875353;[['tench', 'n01440764', 99.99717473983765], ['barracouta', 'n02514041', 0.0025382365492987446], ['coho', 'n02536864', 0.00015503896975133102], ['gar', 'n02641379', 5.1227692665634095e-05], ['bolete', 'n13054560', 1.4769611311749031e-05]]
imagenette2/train/n01440764/n01440764_12314.JPEG;[['tench', 'n01440764', 99.92921352386475], ['slug', 'n01945685', 0.04502154479268938], ['barracouta', 'n02514041', 0.008117008837871253], ['coho', 'n02536864', 0.004687439650297165], ['jackfruit', 'n07754684', 0.0024250071874121204]];39.832142569672705;[['hog', 'n02395406', 54.981374740600586], ['Italian_greyhound', 'n02091032', 6.367348879575729], ['redbone', 'n02090379', 4.830405116081238], ['jackfruit', 'n07754684', 4.002603143453598], ['vizsla', 'n02100583', 2.4783028289675713]];30.27137455050201;[['tench', 'n01440764', 44.24909055233002], ['slug', 'n01945685', 37.54167854785919], ['platypus', 'n01873310', 5.242813378572464], ['eel', 'n02526121', 1.9579138606786728], ['common_newt', 'n01630670', 0.8527062833309174]];94.04236217934523;[['tench', 'n01440764', 53.630393743515015], ['coho', 'n02536864', 32.992205023765564], ['great_white_shark', 'n01484850', 2.759254164993763], ['oxygen_mask', 'n03868863', 2.147090435028076], ['tiger_shark', 'n01491361', 0.8374253287911415]];-70.15597531212518;[['bonnet', 'n02869837', 58.70364308357239], ['cabbage_butterfly', 'n02280649', 20.321303606033325], ['water_bottle', 'n04557648', 2.8171543031930923], ['jellyfish', 'n01910747', 2.6649802923202515], ['handkerchief', 'n03485794', 2.3044684901833534]];7.252534439557771;[['tench', 'n01440764', 99.95267391204834], ['jackfruit', 'n07754684', 0.013513240264728665], ['coho', 'n02536864', 0.01276352850254625], ['barracouta', 'n02514041', 0.010011435369960964], ['gar', 'n02641379', 0.003625687168096192]]
imagenette2/train/n01440764/n01440764_12308.JPEG;[['tench', 'n01440764', 78.15627455711365], ['sleeping_bag', 'n04235860', 17.8562194108963], ['barracouta', 'n02514041', 0.5077363457530737], ['mountain_tent', 'n03792972', 0.439564511179924], ['stretcher', 'n04336792', 0.1626664656214416]];42.27111741690777;[['shovel', 'n04208210', 43.009209632873535], ['barrow', 'n02797295', 11.03014126420021], ['kimono', 'n03617480', 10.414901375770569], ['poncho', 'n03980874', 4.044231399893761], ['cleaver', 'n03041632', 2.5206465274095535]];75.44487880815032;[['croquet_ball', 'n03134739', 7.004674524068832], ['Gordon_setter', 'n02101006', 4.356308281421661], ['sleeping_bag', 'n04235860', 3.9455458521842957], ['barrow', 'n02797295', 3.240824118256569], ['Leonberg', 'n02111129', 2.9181119054555893]];87.45746209428125;[['malamute', 'n02110063', 9.72881019115448], ['stone_wall', 'n04326547', 9.472144395112991], ['groenendael', 'n02105056', 7.813263684511185], ['tench', 'n01440764', 4.541104286909103], ['head_cabbage', 'n07714571', 4.226157069206238]];-39.05284083311301;[['Irish_wolfhound', 'n02090721', 15.168175101280212], ['Scottish_deerhound', 'n02092002', 14.312320947647095], ['West_Highland_white_terrier', 'n02098286', 9.697777032852173], ['feather_boa', 'n03325584', 8.648212999105453], ['toy_poodle', 'n02113624', 6.9577813148498535]];22.46666870145809;[['tench', 'n01440764', 85.26586294174194], ['sleeping_bag', 'n04235860', 12.88209855556488], ['stretcher', 'n04336792', 0.39997389540076256], ['plastic_bag', 'n03958227', 0.3267114283517003], ['Dungeness_crab', 'n01978287', 0.08658910519443452]]
